materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro
Historia,8,3,8,PARTICIPACION 4,Participación en Historia,1,2023-07-30
Historia,8,3,8,PARTICIPACION 5,Participación en Historia,1,2023-05-09
Historia,8,3,9,PARTICIPACION 1,Participación en Historia,1,2023-10-06
Historia,8,3,9,PARTICIPACION 2,Participación en Historia,1,2023-11-08
Historia,8,3,9,PARTICIPACION 3,Participación en Historia,1,2023-11-02
Historia,8,3,9,PARTICIPACION 4,Participación en Historia,1,2023-10-20
Historia,8,3,9,PARTICIPACION 5,Participación en Historia,1,2023-10-20
Geografía,8,3,7,PARTICIPACION 1,Participación en Geografía,1,2023-03-03
Geografía,8,3,7,PARTICIPACION 2,Participación en Geografía,1,2023-04-11
Geografía,8,3,7,PARTICIPACION 3,Participación en Geografía,1,2023-02-27
Geografía,8,3,7,PARTICIPACION 4,Participación en Geografía,1,2023-04-15
Geografía,8,3,7,PARTICIPACION 5,Participación en Geografía,1,2023-03-18
Geografía,8,3,8,PARTICIPACION 1,Participación en Geografía,1,2023-07-08
Geografía,8,3,8,PARTICIPACION 2,Participación en Geografía,1,2023-08-03
Geografía,8,3,8,PARTICIPACION 3,Participación en Geografía,1,2023-07-07
Geografía,8,3,8,PARTICIPACION 4,Participación en Geografía,1,2023-07-26
Geografía,8,3,8,PARTICIPACION 5,Participación en Geografía,1,2023-06-19
Geografía,8,3,9,PARTICIPACION 1,Participación en Geografía,1,2023-12-20
Geografía,8,3,9,PARTICIPACION 2,Participación en Geografía,1,2023-11-27
Geografía,8,3,9,PARTICIPACION 3,Participación en Geografía,1,2023-12-13
Geografía,8,3,9,PARTICIPACION 4,Participación en Geografía,1,2023-10-14
Geografía,8,3,9,PARTICIPACION 5,Participación en Geografía,1,2023-10-10
Idioma Extranjero,8,3,7,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-03-23
Idioma Extranjero,8,3,7,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-02-07
Idioma Extranjero,8,3,7,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-02-24
Idioma Extranjero,8,3,7,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-04-01
Idioma Extranjero,8,3,7,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-03-18
Idioma Extranjero,8,3,8,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-06-05
Idioma Extranjero,8,3,8,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-08-07
Idioma Extranjero,8,3,8,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-07-27
Idioma Extranjero,8,3,8,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-06-30
Idioma Extranjero,8,3,8,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-06-19
Idioma Extranjero,8,3,9,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-10-25
Idioma Extranjero,8,3,9,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-12-17
Idioma Extranjero,8,3,9,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-12-11
Idioma Extranjero,8,3,9,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-10-12
Idioma Extranjero,8,3,9,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-12-15
Educación Física,8,3,7,PARTICIPACION 1,Participación en Educación Física,1,2023-04-22
Educación Física,8,3,7,PARTICIPACION 2,Participación en Educación Física,1,2023-03-05
Educación Física,8,3,7,PARTICIPACION 3,Participación en Educación Física,1,2023-03-30
Educación Física,8,3,7,PARTICIPACION 4,Participación en Educación Física,1,2023-04-29
Educación Física,8,3,7,PARTICIPACION 5,Participación en Educación Física,1,2023-02-09
Educación Física,8,3,8,PARTICIPACION 1,Participación en Educación Física,1,2023-05-25
Educación Física,8,3,8,PARTICIPACION 2,Participación en Educación Física,1,2023-07-10
Educación Física,8,3,8,PARTICIPACION 3,Participación en Educación Física,1,2023-08-08
Educación Física,8,3,8,PARTICIPACION 4,Participación en Educación Física,1,2023-08-12
Educación Física,8,3,8,PARTICIPACION 5,Participación en Educación Física,1,2023-07-31
Educación Física,8,3,9,PARTICIPACION 1,Participación en Educación Física,1,2023-11-11
Educación Física,8,3,9,PARTICIPACION 2,Participación en Educación Física,1,2023-11-28
Educación Física,8,3,9,PARTICIPACION 3,Participación en Educación Física,1,2023-12-09
Educación Física,8,3,9,PARTICIPACION 4,Participación en Educación Física,1,2023-11-25
Educación Física,8,3,9,PARTICIPACION 5,Participación en Educación Física,1,2023-10-04
Artes Plásticas,8,3,7,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-03-16
Artes Plásticas,8,3,7,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-02-17
Artes Plásticas,8,3,7,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-04-04
Artes Plásticas,8,3,7,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-03-17
Artes Plásticas,8,3,7,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-03-16
Artes Plásticas,8,3,8,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-06-13
Artes Plásticas,8,3,8,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-06-15
Artes Plásticas,8,3,8,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-07-06
Artes Plásticas,8,3,8,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-08-14
Artes Plásticas,8,3,8,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-06-21
Artes Plásticas,8,3,9,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-10-27
Artes Plásticas,8,3,9,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-11-01
Artes Plásticas,8,3,9,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-11-24
Artes Plásticas,8,3,9,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-11-19
Artes Plásticas,8,3,9,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-12-04
Música,8,3,7,PARTICIPACION 1,Participación en Música,1,2023-04-11
Música,8,3,7,PARTICIPACION 2,Participación en Música,1,2023-02-11
Música,8,3,7,PARTICIPACION 3,Participación en Música,1,2023-03-27
Música,8,3,7,PARTICIPACION 4,Participación en Música,1,2023-03-14
Música,8,3,7,PARTICIPACION 5,Participación en Música,1,2023-04-09
Música,8,3,8,PARTICIPACION 1,Participación en Música,1,2023-07-26
Música,8,3,8,PARTICIPACION 2,Participación en Música,1,2023-07-26
Música,8,3,8,PARTICIPACION 3,Participación en Música,1,2023-07-19
Música,8,3,8,PARTICIPACION 4,Participación en Música,1,2023-07-15
Música,8,3,8,PARTICIPACION 5,Participación en Música,1,2023-05-13
Música,8,3,9,PARTICIPACION 1,Participación en Música,1,2023-11-04
Música,8,3,9,PARTICIPACION 2,Participación en Música,1,2023-11-26
Música,8,3,9,PARTICIPACION 3,Participación en Música,1,2023-11-28
Música,8,3,9,PARTICIPACION 4,Participación en Música,1,2023-11-13
Música,8,3,9,PARTICIPACION 5,Participación en Música,1,2023-10-24
Matemáticas,9,3,7,PARTICIPACION 1,Participación en Matemáticas,1,2023-03-26
Matemáticas,9,3,7,PARTICIPACION 2,Participación en Matemáticas,1,2023-03-21
Matemáticas,9,3,7,PARTICIPACION 3,Participación en Matemáticas,1,2023-03-20
Matemáticas,9,3,7,PARTICIPACION 4,Participación en Matemáticas,1,2023-04-17
Matemáticas,9,3,7,PARTICIPACION 5,Participación en Matemáticas,1,2023-03-10
Matemáticas,9,3,8,PARTICIPACION 1,Participación en Matemáticas,1,2023-05-14
Matemáticas,9,3,8,PARTICIPACION 2,Participación en Matemáticas,1,2023-08-20
Matemáticas,9,3,8,PARTICIPACION 3,Participación en Matemáticas,1,2023-06-26
Matemáticas,9,3,8,PARTICIPACION 4,Participación en Matemáticas,1,2023-06-14
Matemáticas,9,3,8,PARTICIPACION 5,Participación en Matemáticas,1,2023-06-09
Matemáticas,9,3,9,PARTICIPACION 1,Participación en Matemáticas,1,2023-10-06
Matemáticas,9,3,9,PARTICIPACION 2,Participación en Matemáticas,1,2023-11-11
Matemáticas,9,3,9,PARTICIPACION 3,Participación en Matemáticas,1,2023-11-13
Matemáticas,9,3,9,PARTICIPACION 4,Participación en Matemáticas,1,2023-11-06
Matemáticas,9,3,9,PARTICIPACION 5,Participación en Matemáticas,1,2023-10-13
Lenguaje,9,3,7,PARTICIPACION 1,Participación en Lenguaje,1,2023-02-03
Lenguaje,9,3,7,PARTICIPACION 2,Participación en Lenguaje,1,2023-02-18
Lenguaje,9,3,7,PARTICIPACION 3,Participación en Lenguaje,1,2023-02-06
Lenguaje,9,3,7,PARTICIPACION 4,Participación en Lenguaje,1,2023-02-21
Lenguaje,9,3,7,PARTICIPACION 5,Participación en Lenguaje,1,2023-02-04
Lenguaje,9,3,8,PARTICIPACION 1,Participación en Lenguaje,1,2023-08-27
Lenguaje,9,3,8,PARTICIPACION 2,Participación en Lenguaje,1,2023-05-30
Lenguaje,9,3,8,PARTICIPACION 3,Participación en Lenguaje,1,2023-06-17
Lenguaje,9,3,8,PARTICIPACION 4,Participación en Lenguaje,1,2023-07-09
Lenguaje,9,3,8,PARTICIPACION 5,Participación en Lenguaje,1,2023-05-18
Lenguaje,9,3,9,PARTICIPACION 1,Participación en Lenguaje,1,2023-10-09
Lenguaje,9,3,9,PARTICIPACION 2,Participación en Lenguaje,1,2023-11-04
Lenguaje,9,3,9,PARTICIPACION 3,Participación en Lenguaje,1,2023-12-06
Lenguaje,9,3,9,PARTICIPACION 4,Participación en Lenguaje,1,2023-12-17
Lenguaje,9,3,9,PARTICIPACION 5,Participación en Lenguaje,1,2023-11-16
Física,9,3,7,PARTICIPACION 1,Participación en Física,1,2023-02-19
Física,9,3,7,PARTICIPACION 2,Participación en Física,1,2023-02-17
Física,9,3,7,PARTICIPACION 3,Participación en Física,1,2023-03-29
Física,9,3,7,PARTICIPACION 4,Participación en Física,1,2023-02-06
Física,9,3,7,PARTICIPACION 5,Participación en Física,1,2023-03-05
Física,9,3,8,PARTICIPACION 1,Participación en Física,1,2023-08-26
Física,9,3,8,PARTICIPACION 2,Participación en Física,1,2023-05-24
Física,9,3,8,PARTICIPACION 3,Participación en Física,1,2023-08-23
Física,9,3,8,PARTICIPACION 4,Participación en Física,1,2023-05-04
Física,9,3,8,PARTICIPACION 5,Participación en Física,1,2023-08-16
Física,9,3,9,PARTICIPACION 1,Participación en Física,1,2023-11-10
Física,9,3,9,PARTICIPACION 2,Participación en Física,1,2023-10-08
Física,9,3,9,PARTICIPACION 3,Participación en Física,1,2023-10-27
Física,9,3,9,PARTICIPACION 4,Participación en Física,1,2023-12-12
Física,9,3,9,PARTICIPACION 5,Participación en Física,1,2023-11-04
Química,9,3,7,PARTICIPACION 1,Participación en Química,1,2023-02-18
Química,9,3,7,PARTICIPACION 2,Participación en Química,1,2023-02-22
Química,9,3,7,PARTICIPACION 3,Participación en Química,1,2023-02-23
Química,9,3,7,PARTICIPACION 4,Participación en Química,1,2023-02-15
Química,9,3,7,PARTICIPACION 5,Participación en Química,1,2023-03-14
Química,9,3,8,PARTICIPACION 1,Participación en Química,1,2023-06-21
Química,9,3,8,PARTICIPACION 2,Participación en Química,1,2023-08-12
Química,9,3,8,PARTICIPACION 3,Participación en Química,1,2023-06-08
Química,9,3,8,PARTICIPACION 4,Participación en Química,1,2023-05-27
Química,9,3,8,PARTICIPACION 5,Participación en Química,1,2023-05-25
Química,9,3,9,PARTICIPACION 1,Participación en Química,1,2023-12-11
Química,9,3,9,PARTICIPACION 2,Participación en Química,1,2023-11-07
Química,9,3,9,PARTICIPACION 3,Participación en Química,1,2023-10-04
Química,9,3,9,PARTICIPACION 4,Participación en Química,1,2023-12-17
Química,9,3,9,PARTICIPACION 5,Participación en Química,1,2023-11-19
Biología,9,3,7,PARTICIPACION 1,Participación en Biología,1,2023-02-15
Biología,9,3,7,PARTICIPACION 2,Participación en Biología,1,2023-04-14
Biología,9,3,7,PARTICIPACION 3,Participación en Biología,1,2023-04-15
Biología,9,3,7,PARTICIPACION 4,Participación en Biología,1,2023-04-18
Biología,9,3,7,PARTICIPACION 5,Participación en Biología,1,2023-02-02
Biología,9,3,8,PARTICIPACION 1,Participación en Biología,1,2023-06-22
Biología,9,3,8,PARTICIPACION 2,Participación en Biología,1,2023-07-12
Biología,9,3,8,PARTICIPACION 3,Participación en Biología,1,2023-05-24
Biología,9,3,8,PARTICIPACION 4,Participación en Biología,1,2023-07-06
Biología,9,3,8,PARTICIPACION 5,Participación en Biología,1,2023-06-09
Biología,9,3,9,PARTICIPACION 1,Participación en Biología,1,2023-10-10
Biología,9,3,9,PARTICIPACION 2,Participación en Biología,1,2023-11-12
Biología,9,3,9,PARTICIPACION 3,Participación en Biología,1,2023-11-19
Biología,9,3,9,PARTICIPACION 4,Participación en Biología,1,2023-11-09
Biología,9,3,9,PARTICIPACION 5,Participación en Biología,1,2023-11-01
Historia,9,3,7,PARTICIPACION 1,Participación en Historia,1,2023-04-15
Historia,9,3,7,PARTICIPACION 2,Participación en Historia,1,2023-02-05
Historia,9,3,7,PARTICIPACION 3,Participación en Historia,1,2023-04-16
Historia,9,3,7,PARTICIPACION 4,Participación en Historia,1,2023-03-16
Historia,9,3,7,PARTICIPACION 5,Participación en Historia,1,2023-04-14
Historia,9,3,8,PARTICIPACION 1,Participación en Historia,1,2023-07-30
Historia,9,3,8,PARTICIPACION 2,Participación en Historia,1,2023-06-25
Historia,9,3,8,PARTICIPACION 3,Participación en Historia,1,2023-05-13
Historia,9,3,8,PARTICIPACION 4,Participación en Historia,1,2023-05-05
Historia,9,3,8,PARTICIPACION 5,Participación en Historia,1,2023-05-11
Historia,9,3,9,PARTICIPACION 1,Participación en Historia,1,2023-12-09
Historia,9,3,9,PARTICIPACION 2,Participación en Historia,1,2023-11-18
Historia,9,3,9,PARTICIPACION 3,Participación en Historia,1,2023-12-06
Historia,9,3,9,PARTICIPACION 4,Participación en Historia,1,2023-10-13
Historia,9,3,9,PARTICIPACION 5,Participación en Historia,1,2023-10-15
Geografía,9,3,7,PARTICIPACION 1,Participación en Geografía,1,2023-03-17
Geografía,9,3,7,PARTICIPACION 2,Participación en Geografía,1,2023-02-13
Geografía,9,3,7,PARTICIPACION 3,Participación en Geografía,1,2023-04-30
Geografía,9,3,7,PARTICIPACION 4,Participación en Geografía,1,2023-03-09
Geografía,9,3,7,PARTICIPACION 5,Participación en Geografía,1,2023-03-22
Geografía,9,3,8,PARTICIPACION 1,Participación en Geografía,1,2023-07-07
Geografía,9,3,8,PARTICIPACION 2,Participación en Geografía,1,2023-06-01
Geografía,9,3,8,PARTICIPACION 3,Participación en Geografía,1,2023-08-21
Geografía,9,3,8,PARTICIPACION 4,Participación en Geografía,1,2023-07-14
Geografía,9,3,8,PARTICIPACION 5,Participación en Geografía,1,2023-05-27
Geografía,9,3,9,PARTICIPACION 1,Participación en Geografía,1,2023-12-14
Geografía,9,3,9,PARTICIPACION 2,Participación en Geografía,1,2023-12-15
Geografía,9,3,9,PARTICIPACION 3,Participación en Geografía,1,2023-11-11
Geografía,9,3,9,PARTICIPACION 4,Participación en Geografía,1,2023-11-27
Geografía,9,3,9,PARTICIPACION 5,Participación en Geografía,1,2023-11-11
Idioma Extranjero,9,3,7,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-03-22
Idioma Extranjero,9,3,7,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-03-22
Idioma Extranjero,9,3,7,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-02-01
Idioma Extranjero,9,3,7,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-03-13
Idioma Extranjero,9,3,7,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-02-25
Idioma Extranjero,9,3,8,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-07-17
Idioma Extranjero,9,3,8,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-05-14
Idioma Extranjero,9,3,8,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-08-08
Idioma Extranjero,9,3,8,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-06-15
Idioma Extranjero,9,3,8,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-07-13
Idioma Extranjero,9,3,9,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-10-15
Idioma Extranjero,9,3,9,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-11-11
Idioma Extranjero,9,3,9,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-10-01
Idioma Extranjero,9,3,9,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-10-05
Idioma Extranjero,9,3,9,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-10-04
Educación Física,9,3,7,PARTICIPACION 1,Participación en Educación Física,1,2023-02-26
Educación Física,9,3,7,PARTICIPACION 2,Participación en Educación Física,1,2023-03-23
Educación Física,9,3,7,PARTICIPACION 3,Participación en Educación Física,1,2023-02-06
Educación Física,9,3,7,PARTICIPACION 4,Participación en Educación Física,1,2023-03-16
Educación Física,9,3,7,PARTICIPACION 5,Participación en Educación Física,1,2023-02-12
Educación Física,9,3,8,PARTICIPACION 1,Participación en Educación Física,1,2023-06-02
Educación Física,9,3,8,PARTICIPACION 2,Participación en Educación Física,1,2023-05-25
Educación Física,9,3,8,PARTICIPACION 3,Participación en Educación Física,1,2023-05-26
Educación Física,9,3,8,PARTICIPACION 4,Participación en Educación Física,1,2023-05-22
Educación Física,9,3,8,PARTICIPACION 5,Participación en Educación Física,1,2023-06-11
Educación Física,9,3,9,PARTICIPACION 1,Participación en Educación Física,1,2023-10-01
Educación Física,9,3,9,PARTICIPACION 2,Participación en Educación Física,1,2023-11-25
Educación Física,9,3,9,PARTICIPACION 3,Participación en Educación Física,1,2023-10-26
Educación Física,9,3,9,PARTICIPACION 4,Participación en Educación Física,1,2023-10-10
Educación Física,9,3,9,PARTICIPACION 5,Participación en Educación Física,1,2023-11-22
Artes Plásticas,9,3,7,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-04-23
Artes Plásticas,9,3,7,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-03-20
Artes Plásticas,9,3,7,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-02-17
Artes Plásticas,9,3,7,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-02-18
Artes Plásticas,9,3,7,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-02-16
Artes Plásticas,9,3,8,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-07-08
Artes Plásticas,9,3,8,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-07-06
Artes Plásticas,9,3,8,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-07-15
Artes Plásticas,9,3,8,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-08-17
Artes Plásticas,9,3,8,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-05-11
Artes Plásticas,9,3,9,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-10-06
Artes Plásticas,9,3,9,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-11-18
Artes Plásticas,9,3,9,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-11-23
Artes Plásticas,9,3,9,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-11-02
Artes Plásticas,9,3,9,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-10-17
Música,9,3,7,PARTICIPACION 1,Participación en Música,1,2023-03-09
Música,9,3,7,PARTICIPACION 2,Participación en Música,1,2023-02-17
Música,9,3,7,PARTICIPACION 3,Participación en Música,1,2023-02-11
Música,9,3,7,PARTICIPACION 4,Participación en Música,1,2023-03-24
Música,9,3,7,PARTICIPACION 5,Participación en Música,1,2023-04-13
Música,9,3,8,PARTICIPACION 1,Participación en Música,1,2023-07-06
Música,9,3,8,PARTICIPACION 2,Participación en Música,1,2023-06-22
Música,9,3,8,PARTICIPACION 3,Participación en Música,1,2023-07-19
Música,9,3,8,PARTICIPACION 4,Participación en Música,1,2023-07-04
Música,9,3,8,PARTICIPACION 5,Participación en Música,1,2023-08-15
Música,9,3,9,PARTICIPACION 1,Participación en Música,1,2023-12-04
Música,9,3,9,PARTICIPACION 2,Participación en Música,1,2023-10-27
Música,9,3,9,PARTICIPACION 3,Participación en Música,1,2023-10-02
Música,9,3,9,PARTICIPACION 4,Participación en Música,1,2023-12-17
Música,9,3,9,PARTICIPACION 5,Participación en Música,1,2023-10-25
Matemáticas,10,3,7,PARTICIPACION 1,Participación en Matemáticas,1,2023-03-29
Matemáticas,10,3,7,PARTICIPACION 2,Participación en Matemáticas,1,2023-04-16
Matemáticas,10,3,7,PARTICIPACION 3,Participación en Matemáticas,1,2023-03-28
Matemáticas,10,3,7,PARTICIPACION 4,Participación en Matemáticas,1,2023-03-30
Matemáticas,10,3,7,PARTICIPACION 5,Participación en Matemáticas,1,2023-03-16
Matemáticas,10,3,8,PARTICIPACION 1,Participación en Matemáticas,1,2023-06-27
Matemáticas,10,3,8,PARTICIPACION 2,Participación en Matemáticas,1,2023-07-11
Matemáticas,10,3,8,PARTICIPACION 3,Participación en Matemáticas,1,2023-07-09
Matemáticas,10,3,8,PARTICIPACION 4,Participación en Matemáticas,1,2023-07-10
Matemáticas,10,3,8,PARTICIPACION 5,Participación en Matemáticas,1,2023-08-26
Matemáticas,10,3,9,PARTICIPACION 1,Participación en Matemáticas,1,2023-12-08
Matemáticas,10,3,9,PARTICIPACION 2,Participación en Matemáticas,1,2023-10-19
Matemáticas,10,3,9,PARTICIPACION 3,Participación en Matemáticas,1,2023-10-31
Matemáticas,10,3,9,PARTICIPACION 4,Participación en Matemáticas,1,2023-10-25
Matemáticas,10,3,9,PARTICIPACION 5,Participación en Matemáticas,1,2023-11-10
Lenguaje,10,3,7,PARTICIPACION 1,Participación en Lenguaje,1,2023-04-19
Lenguaje,10,3,7,PARTICIPACION 2,Participación en Lenguaje,1,2023-03-22
Lenguaje,10,3,7,PARTICIPACION 3,Participación en Lenguaje,1,2023-02-08
Lenguaje,10,3,7,PARTICIPACION 4,Participación en Lenguaje,1,2023-04-26
Lenguaje,10,3,7,PARTICIPACION 5,Participación en Lenguaje,1,2023-02-03
Lenguaje,10,3,8,PARTICIPACION 1,Participación en Lenguaje,1,2023-07-09
Lenguaje,10,3,8,PARTICIPACION 2,Participación en Lenguaje,1,2023-05-18
Lenguaje,10,3,8,PARTICIPACION 3,Participación en Lenguaje,1,2023-06-04
Lenguaje,10,3,8,PARTICIPACION 4,Participación en Lenguaje,1,2023-08-22
Lenguaje,10,3,8,PARTICIPACION 5,Participación en Lenguaje,1,2023-06-12
Lenguaje,10,3,9,PARTICIPACION 1,Participación en Lenguaje,1,2023-10-05
Lenguaje,10,3,9,PARTICIPACION 2,Participación en Lenguaje,1,2023-12-13
Lenguaje,10,3,9,PARTICIPACION 3,Participación en Lenguaje,1,2023-10-20
Lenguaje,10,3,9,PARTICIPACION 4,Participación en Lenguaje,1,2023-10-31
Lenguaje,10,3,9,PARTICIPACION 5,Participación en Lenguaje,1,2023-10-23
Física,10,3,7,PARTICIPACION 1,Participación en Física,1,2023-03-13
Física,10,3,7,PARTICIPACION 2,Participación en Física,1,2023-02-12
Física,10,3,7,PARTICIPACION 3,Participación en Física,1,2023-02-13
Física,10,3,7,PARTICIPACION 4,Participación en Física,1,2023-03-16
Física,10,3,7,PARTICIPACION 5,Participación en Física,1,2023-03-31
Física,10,3,8,PARTICIPACION 1,Participación en Física,1,2023-05-30
Física,10,3,8,PARTICIPACION 2,Participación en Física,1,2023-08-11
Física,10,3,8,PARTICIPACION 3,Participación en Física,1,2023-07-04
Física,10,3,8,PARTICIPACION 4,Participación en Física,1,2023-07-25
Física,10,3,8,PARTICIPACION 5,Participación en Física,1,2023-06-13
Física,10,3,9,PARTICIPACION 1,Participación en Física,1,2023-10-25
Física,10,3,9,PARTICIPACION 2,Participación en Física,1,2023-12-15
Física,10,3,9,PARTICIPACION 3,Participación en Física,1,2023-12-19
Física,10,3,9,PARTICIPACION 4,Participación en Física,1,2023-11-02
Física,10,3,9,PARTICIPACION 5,Participación en Física,1,2023-11-04
Química,10,3,7,PARTICIPACION 1,Participación en Química,1,2023-03-15
Química,10,3,7,PARTICIPACION 2,Participación en Química,1,2023-03-02
Química,10,3,7,PARTICIPACION 3,Participación en Química,1,2023-03-06
Química,10,3,7,PARTICIPACION 4,Participación en Química,1,2023-04-04
Química,10,3,7,PARTICIPACION 5,Participación en Química,1,2023-04-01
Química,10,3,8,PARTICIPACION 1,Participación en Química,1,2023-06-12
Química,10,3,8,PARTICIPACION 2,Participación en Química,1,2023-08-15
Química,10,3,8,PARTICIPACION 3,Participación en Química,1,2023-08-17
Química,10,3,8,PARTICIPACION 4,Participación en Química,1,2023-08-24
Química,10,3,8,PARTICIPACION 5,Participación en Química,1,2023-06-26
Química,10,3,9,PARTICIPACION 1,Participación en Química,1,2023-10-22
Química,10,3,9,PARTICIPACION 2,Participación en Química,1,2023-10-13
Química,10,3,9,PARTICIPACION 3,Participación en Química,1,2023-11-30
Química,10,3,9,PARTICIPACION 4,Participación en Química,1,2023-11-13
Química,10,3,9,PARTICIPACION 5,Participación en Química,1,2023-10-14
Biología,10,3,7,PARTICIPACION 1,Participación en Biología,1,2023-04-14
Biología,10,3,7,PARTICIPACION 2,Participación en Biología,1,2023-03-12
Biología,10,3,7,PARTICIPACION 3,Participación en Biología,1,2023-02-18
Biología,10,3,7,PARTICIPACION 4,Participación en Biología,1,2023-04-25
Biología,10,3,7,PARTICIPACION 5,Participación en Biología,1,2023-03-12
Biología,10,3,8,PARTICIPACION 1,Participación en Biología,1,2023-05-17
Biología,10,3,8,PARTICIPACION 2,Participación en Biología,1,2023-05-06
Biología,10,3,8,PARTICIPACION 3,Participación en Biología,1,2023-07-08
Biología,10,3,8,PARTICIPACION 4,Participación en Biología,1,2023-06-08
Biología,10,3,8,PARTICIPACION 5,Participación en Biología,1,2023-05-11
Biología,10,3,9,PARTICIPACION 1,Participación en Biología,1,2023-11-08
Biología,10,3,9,PARTICIPACION 2,Participación en Biología,1,2023-10-08
Biología,10,3,9,PARTICIPACION 3,Participación en Biología,1,2023-11-22
Biología,10,3,9,PARTICIPACION 4,Participación en Biología,1,2023-12-02
Biología,10,3,9,PARTICIPACION 5,Participación en Biología,1,2023-10-29
Historia,10,3,7,PARTICIPACION 1,Participación en Historia,1,2023-02-10
Historia,10,3,7,PARTICIPACION 2,Participación en Historia,1,2023-04-29
Historia,10,3,7,PARTICIPACION 3,Participación en Historia,1,2023-02-15
Historia,10,3,7,PARTICIPACION 4,Participación en Historia,1,2023-04-20
Historia,10,3,7,PARTICIPACION 5,Participación en Historia,1,2023-02-06
Historia,10,3,8,PARTICIPACION 1,Participación en Historia,1,2023-07-05
Historia,10,3,8,PARTICIPACION 2,Participación en Historia,1,2023-06-21
Historia,10,3,8,PARTICIPACION 3,Participación en Historia,1,2023-08-26
Historia,10,3,8,PARTICIPACION 4,Participación en Historia,1,2023-08-22
Historia,10,3,8,PARTICIPACION 5,Participación en Historia,1,2023-07-17
Historia,10,3,9,PARTICIPACION 1,Participación en Historia,1,2023-10-28
Historia,10,3,9,PARTICIPACION 2,Participación en Historia,1,2023-11-11
Historia,10,3,9,PARTICIPACION 3,Participación en Historia,1,2023-11-26
Historia,10,3,9,PARTICIPACION 4,Participación en Historia,1,2023-11-19
Historia,10,3,9,PARTICIPACION 5,Participación en Historia,1,2023-10-21
Geografía,10,3,7,PARTICIPACION 1,Participación en Geografía,1,2023-02-25
Geografía,10,3,7,PARTICIPACION 2,Participación en Geografía,1,2023-02-11
Geografía,10,3,7,PARTICIPACION 3,Participación en Geografía,1,2023-02-02
