materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro,criterios_participacion,escala_calificacion
Matemáticas,11,3,6,PARTICIPACION 4,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-09-02,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,11,3,4,PARTICIPACION 1,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-03-02,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,11,3,4,PARTICIPACION 2,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-02-06,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,11,3,4,PARTICIPACION 3,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-02-16,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,11,3,4,PARTICIPACION 4,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-04-24,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,11,3,5,PARTICIPACION 1,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-06-16,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,11,3,5,PARTICIPACION 2,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-06-02,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,11,3,5,PARTICIPACION 3,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-08-31,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,11,3,5,PARTICIPACION 4,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-06-26,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,11,3,6,PARTICIPACION 1,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-11-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,11,3,6,PARTICIPACION 2,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-12-02,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,11,3,6,PARTICIPACION 3,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-11-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,11,3,6,PARTICIPACION 4,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-11-30,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,11,3,4,PARTICIPACION 1,Participación en Física - Primer Trimestre 2022,2.5,2022-03-30,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,11,3,4,PARTICIPACION 2,Participación en Física - Primer Trimestre 2022,2.5,2022-04-02,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,11,3,4,PARTICIPACION 3,Participación en Física - Primer Trimestre 2022,2.5,2022-04-25,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Física,11,3,4,PARTICIPACION 4,Participación en Física - Primer Trimestre 2022,2.5,2022-04-21,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,11,3,5,PARTICIPACION 1,Participación en Física - Segundo Trimestre 2022,2.5,2022-07-09,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Física,11,3,5,PARTICIPACION 2,Participación en Física - Segundo Trimestre 2022,2.5,2022-07-19,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,11,3,5,PARTICIPACION 3,Participación en Física - Segundo Trimestre 2022,2.5,2022-05-04,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,11,3,5,PARTICIPACION 4,Participación en Física - Segundo Trimestre 2022,2.5,2022-07-15,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Física,11,3,6,PARTICIPACION 1,Participación en Física - Tercer Trimestre 2022,2.5,2022-12-09,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,11,3,6,PARTICIPACION 2,Participación en Física - Tercer Trimestre 2022,2.5,2022-11-07,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Física,11,3,6,PARTICIPACION 3,Participación en Física - Tercer Trimestre 2022,2.5,2022-11-10,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Física,11,3,6,PARTICIPACION 4,Participación en Física - Tercer Trimestre 2022,2.5,2022-10-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,11,3,4,PARTICIPACION 1,Participación en Química - Primer Trimestre 2022,2.5,2022-02-21,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Química,11,3,4,PARTICIPACION 2,Participación en Química - Primer Trimestre 2022,2.5,2022-04-11,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,11,3,4,PARTICIPACION 3,Participación en Química - Primer Trimestre 2022,2.5,2022-04-09,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Química,11,3,4,PARTICIPACION 4,Participación en Química - Primer Trimestre 2022,2.5,2022-02-20,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Química,11,3,5,PARTICIPACION 1,Participación en Química - Segundo Trimestre 2022,2.5,2022-06-17,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Química,11,3,5,PARTICIPACION 2,Participación en Química - Segundo Trimestre 2022,2.5,2022-08-13,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Química,11,3,5,PARTICIPACION 3,Participación en Química - Segundo Trimestre 2022,2.5,2022-05-04,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Química,11,3,5,PARTICIPACION 4,Participación en Química - Segundo Trimestre 2022,2.5,2022-06-15,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,11,3,6,PARTICIPACION 1,Participación en Química - Tercer Trimestre 2022,2.5,2022-11-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,11,3,6,PARTICIPACION 2,Participación en Química - Tercer Trimestre 2022,2.5,2022-10-17,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",CUALITATIVA
Química,11,3,6,PARTICIPACION 3,Participación en Química - Tercer Trimestre 2022,2.5,2022-11-02,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,11,3,6,PARTICIPACION 4,Participación en Química - Tercer Trimestre 2022,2.5,2022-10-20,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,11,3,4,PARTICIPACION 1,Participación en Biología - Primer Trimestre 2022,2.5,2022-04-28,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,11,3,4,PARTICIPACION 2,Participación en Biología - Primer Trimestre 2022,2.5,2022-03-25,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Biología,11,3,4,PARTICIPACION 3,Participación en Biología - Primer Trimestre 2022,2.5,2022-04-01,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,11,3,4,PARTICIPACION 4,Participación en Biología - Primer Trimestre 2022,2.5,2022-02-16,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,11,3,5,PARTICIPACION 1,Participación en Biología - Segundo Trimestre 2022,2.5,2022-06-15,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,11,3,5,PARTICIPACION 2,Participación en Biología - Segundo Trimestre 2022,2.5,2022-08-28,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Biología,11,3,5,PARTICIPACION 3,Participación en Biología - Segundo Trimestre 2022,2.5,2022-06-08,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,11,3,5,PARTICIPACION 4,Participación en Biología - Segundo Trimestre 2022,2.5,2022-05-31,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,11,3,6,PARTICIPACION 1,Participación en Biología - Tercer Trimestre 2022,2.5,2022-09-20,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,11,3,6,PARTICIPACION 2,Participación en Biología - Tercer Trimestre 2022,2.5,2022-09-23,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,11,3,6,PARTICIPACION 3,Participación en Biología - Tercer Trimestre 2022,2.5,2022-09-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,11,3,6,PARTICIPACION 4,Participación en Biología - Tercer Trimestre 2022,2.5,2022-11-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Historia,11,3,4,PARTICIPACION 1,Participación en Historia - Primer Trimestre 2022,2.5,2022-03-26,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Historia,11,3,4,PARTICIPACION 2,Participación en Historia - Primer Trimestre 2022,2.5,2022-02-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,11,3,4,PARTICIPACION 3,Participación en Historia - Primer Trimestre 2022,2.5,2022-04-02,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Historia,11,3,4,PARTICIPACION 4,Participación en Historia - Primer Trimestre 2022,2.5,2022-02-04,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,11,3,5,PARTICIPACION 1,Participación en Historia - Segundo Trimestre 2022,2.5,2022-07-27,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,11,3,5,PARTICIPACION 2,Participación en Historia - Segundo Trimestre 2022,2.5,2022-08-15,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Historia,11,3,5,PARTICIPACION 3,Participación en Historia - Segundo Trimestre 2022,2.5,2022-05-21,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Historia,11,3,5,PARTICIPACION 4,Participación en Historia - Segundo Trimestre 2022,2.5,2022-06-18,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Historia,11,3,6,PARTICIPACION 1,Participación en Historia - Tercer Trimestre 2022,2.5,2022-12-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Historia,11,3,6,PARTICIPACION 2,Participación en Historia - Tercer Trimestre 2022,2.5,2022-09-30,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Historia,11,3,6,PARTICIPACION 3,Participación en Historia - Tercer Trimestre 2022,2.5,2022-10-12,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,11,3,6,PARTICIPACION 4,Participación en Historia - Tercer Trimestre 2022,2.5,2022-11-26,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Geografía,11,3,4,PARTICIPACION 1,Participación en Geografía - Primer Trimestre 2022,2.5,2022-02-07,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Geografía,11,3,4,PARTICIPACION 2,Participación en Geografía - Primer Trimestre 2022,2.5,2022-04-05,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Geografía,11,3,4,PARTICIPACION 3,Participación en Geografía - Primer Trimestre 2022,2.5,2022-04-08,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Geografía,11,3,4,PARTICIPACION 4,Participación en Geografía - Primer Trimestre 2022,2.5,2022-03-05,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Geografía,11,3,5,PARTICIPACION 1,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-05-24,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Geografía,11,3,5,PARTICIPACION 2,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-06-13,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Geografía,11,3,5,PARTICIPACION 3,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-08-28,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Geografía,11,3,5,PARTICIPACION 4,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-06-28,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Geografía,11,3,6,PARTICIPACION 1,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-11-28,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Geografía,11,3,6,PARTICIPACION 2,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-11-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Geografía,11,3,6,PARTICIPACION 3,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-10-08,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Geografía,11,3,6,PARTICIPACION 4,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-09-10,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Idioma Extranjero,11,3,4,PARTICIPACION 1,Participación en Idioma Extranjero - Primer Trimestre 2022,2.5,2022-02-25,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Idioma Extranjero,11,3,4,PARTICIPACION 2,Participación en Idioma Extranjero - Primer Trimestre 2022,2.5,2022-03-06,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Idioma Extranjero,11,3,4,PARTICIPACION 3,Participación en Idioma Extranjero - Primer Trimestre 2022,2.5,2022-03-15,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Idioma Extranjero,11,3,4,PARTICIPACION 4,Participación en Idioma Extranjero - Primer Trimestre 2022,2.5,2022-02-11,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Idioma Extranjero,11,3,5,PARTICIPACION 1,Participación en Idioma Extranjero - Segundo Trimestre 2022,2.5,2022-06-09,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Idioma Extranjero,11,3,5,PARTICIPACION 2,Participación en Idioma Extranjero - Segundo Trimestre 2022,2.5,2022-06-11,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Idioma Extranjero,11,3,5,PARTICIPACION 3,Participación en Idioma Extranjero - Segundo Trimestre 2022,2.5,2022-06-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Idioma Extranjero,11,3,5,PARTICIPACION 4,Participación en Idioma Extranjero - Segundo Trimestre 2022,2.5,2022-06-02,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Idioma Extranjero,11,3,6,PARTICIPACION 1,Participación en Idioma Extranjero - Tercer Trimestre 2022,2.5,2022-11-03,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Idioma Extranjero,11,3,6,PARTICIPACION 2,Participación en Idioma Extranjero - Tercer Trimestre 2022,2.5,2022-11-02,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Idioma Extranjero,11,3,6,PARTICIPACION 3,Participación en Idioma Extranjero - Tercer Trimestre 2022,2.5,2022-10-04,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Idioma Extranjero,11,3,6,PARTICIPACION 4,Participación en Idioma Extranjero - Tercer Trimestre 2022,2.5,2022-09-12,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Educación Física,11,3,4,PARTICIPACION 1,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-04-07,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Educación Física,11,3,4,PARTICIPACION 2,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-03-14,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,11,3,4,PARTICIPACION 3,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-04-27,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,11,3,4,PARTICIPACION 4,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-04-22,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,11,3,5,PARTICIPACION 1,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-07-23,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,11,3,5,PARTICIPACION 2,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-08-22,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Educación Física,11,3,5,PARTICIPACION 3,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-07-31,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,11,3,5,PARTICIPACION 4,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-06-13,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Educación Física,11,3,6,PARTICIPACION 1,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-12-02,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,11,3,6,PARTICIPACION 2,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-11-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Educación Física,11,3,6,PARTICIPACION 3,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-09-21,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Educación Física,11,3,6,PARTICIPACION 4,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-09-16,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,11,3,4,PARTICIPACION 1,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-03-07,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Artes Plásticas,11,3,4,PARTICIPACION 2,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-04-23,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,11,3,4,PARTICIPACION 3,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-03-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Artes Plásticas,11,3,4,PARTICIPACION 4,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-04-05,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Artes Plásticas,11,3,5,PARTICIPACION 1,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-05-23,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Artes Plásticas,11,3,5,PARTICIPACION 2,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-07-09,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Artes Plásticas,11,3,5,PARTICIPACION 3,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-06-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Artes Plásticas,11,3,5,PARTICIPACION 4,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-07-06,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,11,3,6,PARTICIPACION 1,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-11-30,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,11,3,6,PARTICIPACION 2,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-11-04,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Artes Plásticas,11,3,6,PARTICIPACION 3,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-10-10,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Artes Plásticas,11,3,6,PARTICIPACION 4,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-10-30,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Música,11,3,4,PARTICIPACION 1,Participación en Música - Primer Trimestre 2022,2.5,2022-02-21,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,11,3,4,PARTICIPACION 2,Participación en Música - Primer Trimestre 2022,2.5,2022-02-21,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,11,3,4,PARTICIPACION 3,Participación en Música - Primer Trimestre 2022,2.5,2022-02-23,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,11,3,4,PARTICIPACION 4,Participación en Música - Primer Trimestre 2022,2.5,2022-04-30,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,11,3,5,PARTICIPACION 1,Participación en Música - Segundo Trimestre 2022,2.5,2022-08-09,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",CUALITATIVA
Música,11,3,5,PARTICIPACION 2,Participación en Música - Segundo Trimestre 2022,2.5,2022-06-18,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,11,3,5,PARTICIPACION 3,Participación en Música - Segundo Trimestre 2022,2.5,2022-07-13,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,11,3,5,PARTICIPACION 4,Participación en Música - Segundo Trimestre 2022,2.5,2022-05-17,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,11,3,6,PARTICIPACION 1,Participación en Música - Tercer Trimestre 2022,2.5,2022-10-08,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Música,11,3,6,PARTICIPACION 2,Participación en Música - Tercer Trimestre 2022,2.5,2022-10-30,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,11,3,6,PARTICIPACION 3,Participación en Música - Tercer Trimestre 2022,2.5,2022-11-30,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,11,3,6,PARTICIPACION 4,Participación en Música - Tercer Trimestre 2022,2.5,2022-11-12,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,12,3,4,PARTICIPACION 1,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-02-18,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,12,3,4,PARTICIPACION 2,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-03-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,12,3,4,PARTICIPACION 3,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-04-16,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,12,3,4,PARTICIPACION 4,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-03-08,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
